date,min,max,pm25,q1,q3,stdev,count
2020-01-19T00:00:00.000Z,3.56,9.94,5.74,5.03,6.84,1.321,471
2020-01-20T00:00:00.000Z,2.35,9.24,5.72,4.15,6.94,1.666,370
2020-01-21T00:00:00.000Z,3.1,12.78,4.75,4.12,5.66,2.054,462
2020-01-22T00:00:00.000Z,12.67,16.46,15.17,12.98,15.61,1.333,17
2020-01-23T00:00:00.000Z,2.9,9.07,5.09,3.75,6.1,1.594,91
2020-01-24T00:00:00.000Z,8.5,21.4,15.16,13.7,17.38,2.641,268
2020-01-25T00:00:00.000Z,6.08,16.3,9.5,8.5,11.36,2.093,303
2020-01-26T00:00:00.000Z,4.34,16.23,10.64,9.07,11.75,2.054,308
2020-01-27T00:00:00.000Z,3.86,19.14,11.82,6.62,14.93,4.418,254
2020-01-28T00:00:00.000Z,0.34,10.33,2.37,1.23,3.99,2.34,278
2020-01-29T00:00:00.000Z,0.5,4.76,2.64,2.04,3.15,0.846,310
2020-01-30T00:00:00.000Z,1.13,4.22,2.6,1.95,3.06,0.686,296
2020-01-31T00:00:00.000Z,1.23,4.75,2.2,1.85,2.88,0.795,287
2020-02-01T00:00:00.000Z,0.45,3.22,0.92,0.7,1.51,0.577,325
2020-02-02T00:00:00.000Z,0.56,6.55,1.86,1.6,2.82,1.06,336
2020-02-03T00:00:00.000Z,0.85,11.35,2.86,2.36,3.67,1.122,324
2020-02-04T00:00:00.000Z,0.5,4.33,1.75,1.2,2.18,0.605,259
2020-02-05T00:00:00.000Z,0.35,3.35,0.75,0.53,1.56,0.677,243
2020-02-06T00:00:00.000Z,1.6,9.69,3.4,2.68,4.3,1.766,241
2020-02-07T00:00:00.000Z,2.15,10.47,7.53,5.6,8.42,1.875,220
2020-02-08T00:00:00.000Z,3.65,14.8,6.12,4.57,10.27,3.385,195
2020-02-09T00:00:00.000Z,1.03,9.35,5.11,1.8,7.57,2.848,362
2020-02-10T00:00:00.000Z,0.3,3.38,0.95,0.7,1.38,0.572,375
2020-02-11T00:00:00.000Z,0.3,3.43,1.06,0.8,1.33,0.433,369
2020-02-12T00:00:00.000Z,0.6,2.4,1.39,1.15,1.71,0.362,380
2020-02-13T00:00:00.000Z,0.9,6.88,2.27,1.6,2.98,0.982,375
2020-02-14T00:00:00.000Z,4.46,19.73,10.27,7.38,12.53,2.942,387
2020-02-15T00:00:00.000Z,1.58,12.98,7.72,2.98,9.91,3.566,329
2020-02-16T00:00:00.000Z,0.3,3.4,1.4,1.15,1.85,0.591,378
2020-02-17T00:00:00.000Z,0.25,1.48,0.65,0.36,0.82,0.252,256
2020-02-18T00:00:00.000Z,0.4,2.22,1.23,1.02,1.47,0.327,307
2020-02-19T00:00:00.000Z,0.56,3.8,1.58,1.14,2.2,0.703,452
2020-02-20T00:00:00.000Z,1.08,9.11,3.35,2.58,4.45,1.637,490
2020-02-21T00:00:00.000Z,0.4,2.85,1.65,1.35,1.93,0.527,426
2020-02-22T00:00:00.000Z,0.53,2.45,1.2,0.97,1.48,0.373,446
2020-02-23T00:00:00.000Z,0.46,3.04,1.04,0.8,1.34,0.46,449
2020-02-24T00:00:00.000Z,0.6,6.22,1.68,1.4,2.2,0.92,531
2020-02-25T00:00:00.000Z,0.45,3.23,1.58,1.2,2.18,0.637,465
2020-02-26T00:00:00.000Z,1.66,8.27,4,2.67,5.4,1.61,410
2020-02-27T00:00:00.000Z,1.62,8.26,3.62,2.96,5.07,1.486,557
2020-02-28T00:00:00.000Z,0.53,8.14,3.47,1.79,5.12,1.933,565
2020-02-29T00:00:00.000Z,0.5,8.6,2.58,1.85,3.68,1.229,572
2020-03-01T00:00:00.000Z,0.36,4.36,0.77,0.64,1.1,0.523,575
2020-03-02T00:00:00.000Z,0.65,10.28,2.76,1.85,4.72,1.888,490
2020-03-03T00:00:00.000Z,1.21,10.4,4.45,2.44,6.92,2.249,429
2020-03-04T00:00:00.000Z,2.45,16.32,5.89,4.55,8.94,3.283,580
2020-03-05T00:00:00.000Z,1,14.05,5.98,2.86,8.47,3.6,584
2020-03-06T00:00:00.000Z,5.97,23.16,11.05,9.02,12.76,3.669,587
2020-03-07T00:00:00.000Z,7.08,17.02,12.07,9.8,13.66,2.391,589
2020-03-08T00:00:00.000Z,2.7,10.8,6.62,5.71,7.52,1.588,588
2020-03-09T00:00:00.000Z,2.65,9.27,4.74,4.08,5.84,1.481,582
2020-03-10T00:00:00.000Z,1,6.42,3.15,1.94,4.25,1.35,583
2020-03-11T00:00:00.000Z,0.56,3.86,1.42,1.1,1.95,0.677,577
2020-03-12T00:00:00.000Z,0.35,6.54,0.8,0.63,1.21,1.357,515
2020-03-13T00:00:00.000Z,0.4,4.07,1.14,0.85,1.5,0.685,546
2020-03-14T00:00:00.000Z,0.7,7.92,2.16,1.55,2.98,1.225,546
2020-03-15T00:00:00.000Z,1.23,4.59,2.78,1.97,3.64,0.915,291
2020-03-16T00:00:00.000Z,1.32,11.38,3.8,2.64,4.46,1.935,579
2020-03-17T00:00:00.000Z,1.58,13.1,6.64,3.53,8.89,3.057,584
2020-03-18T00:00:00.000Z,1.96,14.2,4.15,3.5,5.55,2.353,515
2020-03-19T00:00:00.000Z,1.32,12.2,5.9,2.83,8.58,3.001,545
2020-03-20T00:00:00.000Z,0.46,9.77,3,2.27,4.01,1.242,491
2020-03-21T00:00:00.000Z,0.52,5.74,1.2,0.88,2.02,1.004,496
2020-03-22T00:00:00.000Z,0.55,11.86,1.49,0.94,2.12,1.675,488
2020-03-23T00:00:00.000Z,1.44,12.78,2.86,2.04,3.47,1.184,480
2020-03-24T00:00:00.000Z,3.07,9.9,4.9,4.16,5.5,0.951,500
2020-03-25T00:00:00.000Z,4.9,9.98,6.9,6.21,7.45,0.859,471
2020-03-26T00:00:00.000Z,6.45,13.17,9.52,8.6,10.34,1.224,452
2020-03-27T00:00:00.000Z,8.9,19.98,13.4,12.36,15.47,1.942,412
2020-03-28T00:00:00.000Z,8.13,20.03,12.45,11.11,16.27,3.066,197
2020-03-29T00:00:00.000Z,0.35,13.5,0.93,0.62,4.8,3.673,352
2020-03-30T00:00:00.000Z,3.43,10.8,6.05,4.51,8.05,2.036,143
2020-03-31T00:00:00.000Z,0.4,4.2,1.96,0.9,2.54,0.95,334
2020-04-01T00:00:00.000Z,0.75,5.94,1.76,1.45,2.8,0.944,238
2020-04-02T00:00:00.000Z,1,11.62,3.82,2.62,7.54,2.91,483
2020-04-03T00:00:00.000Z,0.7,9.86,1.58,1.15,2.33,1.755,504
2020-04-04T00:00:00.000Z,0.46,13.06,1.35,0.89,3.4,2.08,542
2020-04-05T00:00:00.000Z,3.04,8.77,5.04,4.28,5.91,1.274,556
2020-04-06T00:00:00.000Z,4.53,13.36,6.74,6.24,7.52,1.642,524
2020-04-07T00:00:00.000Z,0.73,14.85,2.22,1.44,11.31,4.964,460
2020-04-08T00:00:00.000Z,1.43,10.73,4.53,2.29,5.9,2.216,493
2020-04-09T00:00:00.000Z,0.64,12.96,2.09,1.41,6.31,4.106,469
2020-04-10T00:00:00.000Z,0.8,5.55,1.74,1.43,2.33,0.901,532
2020-04-11T00:00:00.000Z,2.34,15.1,4.72,3.14,10.16,3.969,157
2020-04-12T00:00:00.000Z,1.3,20.11,4.62,2.56,7.35,4.226,587
2020-04-13T00:00:00.000Z,0.38,7.72,1.3,0.9,2.04,1.802,585
2020-04-14T00:00:00.000Z,0.45,4.17,1.5,0.94,1.98,0.638,570
2020-04-15T00:00:00.000Z,1.08,5.2,2.52,2.13,3.06,0.705,526
2020-04-16T00:00:00.000Z,1.85,7.44,3.3,2.45,5,1.454,519
2020-04-17T00:00:00.000Z,0.55,5.58,1.64,1.18,2.78,1.056,581
2020-04-18T00:00:00.000Z,0.65,2.84,1.27,1.08,1.58,0.427,593
2020-04-19T00:00:00.000Z,0.42,1.65,0.85,0.67,1.06,0.26,566
2020-04-20T00:00:00.000Z,0.4,1.8,1.02,0.84,1.2,0.258,518
2020-04-21T00:00:00.000Z,1.05,4.69,2.66,2.13,3.2,0.777,379
2020-04-22T00:00:00.000Z,0.9,3.42,1.95,1.48,2.5,0.582,423
2020-04-23T00:00:00.000Z,1.15,6.37,2.8,1.9,3.82,1.207,479
2020-04-24T00:00:00.000Z,0.5,7.65,4.76,2.04,5.6,2.048,548
2020-04-25T00:00:00.000Z,0.35,10.14,1.59,0.88,2.1,1.307,516
2020-04-26T00:00:00.000Z,0.65,7.05,1.5,0.95,2.22,1.298,559
2020-04-27T00:00:00.000Z,1.56,14.83,3.49,2.23,4.84,2.063,534
2020-04-28T00:00:00.000Z,1.35,13.6,6.4,5.45,7.78,2.366,409
2020-04-29T00:00:00.000Z,1.13,11.84,5.65,3,8.25,3.086,512
2020-04-30T00:00:00.000Z,0.48,6.32,1.76,1.18,3.56,1.534,535
2020-05-01T00:00:00.000Z,0.4,3.35,0.78,0.65,0.98,0.305,554
2020-05-02T00:00:00.000Z,1.12,7.82,3.08,2.4,4.09,1.373,547
2020-05-03T00:00:00.000Z,0.92,8.85,3.76,2.25,5.29,1.768,573
2020-05-04T00:00:00.000Z,2,12.98,5.82,3.65,6.79,2.182,531
2020-05-05T00:00:00.000Z,0.35,4.96,1.23,0.57,2.06,0.885,498
2020-05-06T00:00:00.000Z,0.45,2.56,1.32,0.95,1.65,0.451,596
2020-05-07T00:00:00.000Z,2.2,18.39,4.03,3.48,5.33,2.474,384
2020-05-08T00:00:00.000Z,1.62,15.64,5.44,3.28,7.97,3.251,345
2020-05-09T00:00:00.000Z,0.66,9.27,4.26,1.65,6.54,2.404,346
2020-05-10T00:00:00.000Z,3.46,14.9,4.7,4.42,5.01,1.293,252
2020-05-11T00:00:00.000Z,0.66,14.57,1.5,1.27,1.78,2.395,353
2020-05-12T00:00:00.000Z,0.68,3.9,1.42,1.14,1.75,0.462,478
2020-05-13T00:00:00.000Z,1.14,5.12,2.16,1.75,2.68,0.741,486
2020-05-14T00:00:00.000Z,0.55,3.15,1.01,0.82,1.84,0.581,458
2020-05-15T00:00:00.000Z,0.62,3.95,1.35,1.1,1.75,0.57,541
2020-05-16T00:00:00.000Z,0.6,3.54,1.37,1.06,1.86,0.574,332
2020-05-17T00:00:00.000Z,0.53,3.95,1.05,0.85,1.92,0.761,541
2020-05-18T00:00:00.000Z,1.04,5.97,2.16,1.74,3.07,1.162,464
2020-05-19T00:00:00.000Z,0.84,8.05,2.82,1.62,4.84,2.101,542
2020-05-20T00:00:00.000Z,0.36,4.3,0.95,0.68,2.11,1.018,555
2020-05-21T00:00:00.000Z,0.8,3.98,1.72,1.38,2.06,0.55,519
2020-05-22T00:00:00.000Z,1,4.32,1.75,1.38,1.98,0.554,549
2020-05-23T00:00:00.000Z,0.73,10.55,2.47,1.7,5.33,2.47,514
2020-05-24T00:00:00.000Z,0.53,5.77,1.8,1.3,2.4,0.895,538
2020-05-25T00:00:00.000Z,0.6,6.03,2.77,1.9,3.3,0.981,546
2020-05-26T00:00:00.000Z,0.4,7.4,1.7,0.93,4.07,1.779,507
2020-05-27T00:00:00.000Z,0.97,4.7,2.27,1.8,2.73,0.735,522
2020-05-28T00:00:00.000Z,0.4,3.63,1,0.73,1.77,0.628,541
2020-05-29T00:00:00.000Z,0.5,3.17,1.1,0.73,1.5,0.497,546
2020-05-30T00:00:00.000Z,0.3,4,0.8,0.5,1.47,0.612,571
2020-05-31T00:00:00.000Z,0.47,168.63,0.9,0.7,1.07,7.458,506
2020-06-01T00:00:00.000Z,0.4,5.97,0.8,0.66,1.2,0.467,497
2020-06-02T00:00:00.000Z,0.47,3.4,0.87,0.7,1.1,0.382,529
2020-06-03T00:00:00.000Z,0.7,5.07,1.43,1.12,1.9,0.615,444
2020-06-04T00:00:00.000Z,1.12,12.3,3.1,2.5,4.95,2.537,457
2020-06-05T00:00:00.000Z,0.6,15.5,1.6,1.12,7.4,4.198,458
2020-06-06T00:00:00.000Z,0.47,2.87,1.1,0.8,1.5,0.477,501
2020-06-07T00:00:00.000Z,0.5,6.1,1.8,1.2,2.17,0.849,543
2020-06-08T00:00:00.000Z,0.5,4.09,1.47,1.1,2.13,0.696,531
2020-06-09T00:00:00.000Z,0.56,16.8,1.2,1,2.2,1.103,498
2020-06-10T00:00:00.000Z,0.6,19.47,2.1,1.33,3.2,1.363,530
2020-06-11T00:00:00.000Z,3,51.33,13.8,8.63,15.87,4.629,567
2020-06-12T00:00:00.000Z,4.47,12.2,7.3,6.47,8.23,1.371,578
2020-06-13T00:00:00.000Z,4,16.39,9.73,7.77,12.9,3.129,551
2020-06-14T00:00:00.000Z,1.6,12.87,3.39,2.63,8.5,3.261,350
2020-06-15T00:00:00.000Z,0.7,4.43,1.9,1.47,2.83,0.808,570
2020-06-16T00:00:00.000Z,1,6.57,2.29,1.9,2.8,1.061,576
2020-06-17T00:00:00.000Z,1.23,7.03,3.07,2.4,4.37,1.358,554
2020-06-18T00:00:00.000Z,2.6,8.33,4.7,3.77,6.13,1.357,518
2020-06-19T00:00:00.000Z,2.5,10.13,5.09,3.7,7.07,1.916,487
2020-06-20T00:00:00.000Z,0.9,13.47,3,2,6.23,2.878,583
2020-06-21T00:00:00.000Z,0.9,5.63,2.42,1.73,3.49,0.994,584
2020-06-22T00:00:00.000Z,0.6,4.83,1.6,1.03,2.29,0.868,565
2020-06-23T00:00:00.000Z,0.4,3.13,1.07,0.8,1.67,0.58,575
2020-06-24T00:00:00.000Z,1,5.07,2,1.7,2.5,0.654,589
2020-06-25T00:00:00.000Z,2.63,10.7,4.33,3.7,6.15,1.783,572
2020-06-26T00:00:00.000Z,2.33,16.07,6.3,5.03,10.25,3.279,564
2020-06-27T00:00:00.000Z,2.43,14.47,6.1,4.93,7.5,1.99,522
2020-06-28T00:00:00.000Z,1.3,7.53,3.3,2.27,4.8,1.521,463
2020-06-29T00:00:00.000Z,0.4,3.53,1.4,1,1.97,0.609,485
2020-06-30T00:00:00.000Z,0.6,2.2,1.1,0.9,1.33,0.3,467
2020-07-01T00:00:00.000Z,0.5,3.63,1.2,1,1.4,0.339,461
2020-07-02T00:00:00.000Z,0.97,4.83,2.5,1.97,2.97,0.738,455
2020-07-03T00:00:00.000Z,1,6.13,2.17,1.53,3.13,1.037,474
2020-07-04T00:00:00.000Z,0.67,5.03,1.5,1.27,2.65,1.138,497
2020-07-05T00:00:00.000Z,0.4,2.8,1,0.82,1.33,0.435,476
2020-07-06T00:00:00.000Z,0.4,3.17,1.33,1.1,1.6,0.402,280
2020-07-07T00:00:00.000Z,0.4,10.97,1.1,0.8,1.5,0.678,445
2020-07-08T00:00:00.000Z,0.4,79.23,1.2,0.9,2.1,3.763,444
2020-07-09T00:00:00.000Z,0.3,683.27,2.5,1.77,4.4,31.609,465
2020-07-10T00:00:00.000Z,0.3,6.8,1.37,0.8,3.1,1.51,456
2020-07-11T00:00:00.000Z,0.3,3.67,0.8,0.5,1.7,0.712,338
2020-07-12T00:00:00.000Z,0.3,3.23,0.9,0.6,1.7,0.742,436
2020-07-13T00:00:00.000Z,0.6,9.4,1.17,0.9,2.13,0.866,409
2020-07-14T00:00:00.000Z,0.7,4.33,1.8,1.12,2.6,0.883,439
2020-07-15T00:00:00.000Z,1.8,7.6,5.03,3.33,5.87,1.449,355
2020-07-16T00:00:00.000Z,0.4,10.77,1.7,0.8,5.75,3.03,320
2020-07-17T00:00:00.000Z,1,7.5,2.8,2.1,4.3,1.617,498
2020-07-18T00:00:00.000Z,2.13,24,5.4,3.1,7.47,3.205,456
2020-07-19T00:00:00.000Z,2.63,15.17,9.97,7.2,11.43,3.334,167
2020-07-20T00:00:00.000Z,0.8,12.97,2.57,1.93,8.52,3.668,195
2020-07-21T00:00:00.000Z,0.3,3.5,1.07,0.53,2.27,0.881,266
2020-07-22T00:00:00.000Z,0.4,2.43,0.8,0.63,1.27,0.412,275
2020-07-23T00:00:00.000Z,0.3,4.93,1.27,0.52,2.5,1.057,300
2020-07-24T00:00:00.000Z,0.56,2.63,1.4,1.1,1.73,0.456,387
2020-07-25T00:00:00.000Z,1.07,3.5,1.8,1.5,2.4,0.61,82
2020-07-26T00:00:00.000Z,0.5,4.2,1.53,1.1,2.93,1.002,450
2020-07-27T00:00:00.000Z,0.7,3.47,1.47,1.2,1.7,0.471,282
2020-07-28T00:00:00.000Z,0.6,2.27,1.2,1,1.5,0.339,424
2020-07-29T00:00:00.000Z,0.3,1.8,0.73,0.6,0.9,0.23,333
2020-07-30T00:00:00.000Z,0.3,1.8,0.7,0.53,0.9,0.263,423
2020-07-31T00:00:00.000Z,0.4,2.63,0.9,0.7,1.12,0.356,426
2020-08-01T00:00:00.000Z,0.43,2.6,1.1,0.9,1.33,0.332,414
2020-08-02T00:00:00.000Z,0.5,4.23,1.33,1,2.29,0.883,415
2020-08-03T00:00:00.000Z,0.33,3.6,0.9,0.6,1.4,0.731,350
2020-08-04T00:00:00.000Z,0.3,2.06,0.6,0.43,0.83,0.268,471
2020-08-05T00:00:00.000Z,0.3,2.27,0.9,0.7,1.12,0.323,506
2020-08-06T00:00:00.000Z,0.4,7,0.9,0.7,1.12,0.68,322
2020-08-07T00:00:00.000Z,1.2,6.97,2.63,2.1,4.22,1.435,401
2020-08-08T00:00:00.000Z,3.13,11.07,6.2,4.59,7.85,1.832,468
2020-08-09T00:00:00.000Z,2.87,11.97,6.92,5,8.97,2.245,518
2020-08-10T00:00:00.000Z,1.5,6.27,3.92,3.13,4.55,0.944,528
2020-08-11T00:00:00.000Z,0.9,6.7,2,1.5,3.7,1.312,528
2020-08-12T00:00:00.000Z,0.5,10.33,1,0.83,1.3,0.95,527
2020-08-13T00:00:00.000Z,0.7,4.9,2.6,1.33,3.23,1.037,534
2020-08-14T00:00:00.000Z,1.37,5.27,2.5,2.1,2.93,0.584,476
2020-08-15T00:00:00.000Z,2.13,7,3.23,2.87,4.03,0.95,535
2020-08-16T00:00:00.000Z,0.63,8.1,1.63,1.12,3.69,1.83,528
2020-08-17T00:00:00.000Z,1.3,4.76,2.33,2.02,2.8,0.584,526
2020-08-18T00:00:00.000Z,0.6,4.67,2,1.6,2.5,0.684,520
2020-08-19T00:00:00.000Z,0.6,5.03,1.9,1.29,2.7,0.945,512
2020-08-20T00:00:00.000Z,0.4,4.7,1.37,0.83,2.17,0.826,524
2020-08-21T00:00:00.000Z,0.6,4.63,1.4,1.03,1.8,0.522,509
2020-08-22T00:00:00.000Z,0.6,10.1,2.17,1.53,3.13,1.37,474
2020-08-23T00:00:00.000Z,0.3,2.27,0.73,0.6,1,0.312,495
2020-08-24T00:00:00.000Z,0.4,2.47,0.87,0.7,1.07,0.299,422
2020-08-25T00:00:00.000Z,0.3,3.03,1,0.67,1.43,0.543,447
2020-08-26T00:00:00.000Z,0.3,1.67,0.6,0.47,0.8,0.272,449
2020-08-27T00:00:00.000Z,0.3,1.47,0.5,0.4,0.6,0.197,512
2020-08-28T00:00:00.000Z,0.3,3.2,1.1,0.83,1.6,0.567,459
2020-08-29T00:00:00.000Z,0.3,3.47,0.8,0.59,1.12,0.557,473
2020-08-30T00:00:00.000Z,0.5,4.09,1.43,1,2,0.644,474
2020-08-31T00:00:00.000Z,0.3,4.8,0.7,0.47,2.37,1.182,467
2020-09-01T00:00:00.000Z,0.3,2.43,0.5,0.43,0.7,0.25,401
2020-09-02T00:00:00.000Z,0.3,3.23,0.7,0.5,1,0.389,476
2020-09-03T00:00:00.000Z,0.5,3.23,1.3,1,1.67,0.514,473
2020-09-04T00:00:00.000Z,0.37,3.37,1.1,0.7,1.87,0.733,481
2020-09-05T00:00:00.000Z,0.3,3.57,1.23,0.9,1.63,0.569,478
2020-09-06T00:00:00.000Z,0.3,2.52,0.7,0.5,0.9,0.303,478
2020-09-07T00:00:00.000Z,0.3,2.6,0.8,0.63,1.1,0.381,445
2020-09-08T00:00:00.000Z,0.4,2.29,0.93,0.7,1.23,0.397,379
2020-09-09T00:00:00.000Z,0.3,5,1.43,0.8,2.6,1.13,403
2020-09-10T00:00:00.000Z,0.3,2.5,0.63,0.49,0.9,0.366,353
2020-09-11T00:00:00.000Z,0.4,4.17,1.03,0.73,1.73,0.754,314
2020-09-12T00:00:00.000Z,0.6,3.23,1.4,1.1,1.8,0.519,299
2020-09-13T00:00:00.000Z,0.56,4.07,1.5,1.12,1.82,0.484,360
2020-09-14T00:00:00.000Z,0.9,4.3,1.9,1.5,2.45,0.68,300
2020-09-15T00:00:00.000Z,2.2,14.2,3.5,3.07,3.83,1.122,256
2020-09-16T00:00:00.000Z,0.5,1.93,1.12,1,1.4,0.318,38
2020-09-17T00:00:00.000Z,0.2,0.8,0.3,0.3,0.4,0.099,153
2020-09-18T00:00:00.000Z,0.3,2.63,0.5,0.37,0.77,0.383,327
2020-09-19T00:00:00.000Z,0.3,3.23,0.77,0.6,1.12,0.442,305
2020-09-20T00:00:00.000Z,0.4,2.67,1.3,1,1.5,0.394,243
2020-09-21T00:00:00.000Z,0.63,3.8,1.55,1.2,1.87,0.582,222
2020-09-22T00:00:00.000Z,1.3,6,2.8,2.29,3.4,0.855,344
2020-09-23T00:00:00.000Z,1.3,6.63,3,2.33,3.8,1.01,446
2020-09-24T00:00:00.000Z,0.3,4.53,1.7,0.8,2.2,0.849,465
2020-09-25T00:00:00.000Z,0.3,2.9,1.12,0.83,1.47,0.514,350
2020-09-26T00:00:00.000Z,0.3,4.8,1.03,0.67,1.5,0.688,275
2020-09-27T00:00:00.000Z,0.2,2,0.6,0.43,0.83,0.318,234
2020-09-28T00:00:00.000Z,0.3,1.8,0.7,0.5,0.92,0.273,276
2020-09-29T00:00:00.000Z,0.4,3.43,0.9,0.6,1.47,0.622,259
2020-09-30T00:00:00.000Z,0.5,5.33,1.33,1,1.95,0.865,396
2020-10-01T00:00:00.000Z,0.43,6.4,2.5,1.93,3.37,1.132,311
2020-10-02T00:00:00.000Z,1.7,7.17,3.51,2.87,4.37,1.06,274
2020-10-03T00:00:00.000Z,0.4,8.02,2.43,1.93,3.5,1.441,262
2020-10-04T00:00:00.000Z,0.2,2.2,0.4,0.3,0.5,0.248,318
2020-10-05T00:00:00.000Z,0.3,2,0.56,0.4,0.8,0.298,319
2020-10-06T00:00:00.000Z,0.2,1.3,0.37,0.3,0.43,0.163,336
2020-10-07T00:00:00.000Z,0.2,2.33,0.47,0.3,0.7,0.322,339
2020-10-08T00:00:00.000Z,0.27,2.8,0.5,0.4,0.75,0.368,321
2020-10-09T00:00:00.000Z,0.2,2.9,0.4,0.3,0.6,0.308,349
2020-10-10T00:00:00.000Z,0.27,3.6,0.77,0.43,1.23,0.65,419
2020-10-11T00:00:00.000Z,0.27,2.5,0.5,0.4,0.7,0.314,439
2020-10-12T00:00:00.000Z,0.3,3.1,0.7,0.5,1.07,0.516,349
2020-10-13T00:00:00.000Z,0.2,4,0.56,0.4,0.83,0.491,424
2020-10-14T00:00:00.000Z,0.2,1.7,0.3,0.3,0.3,0.155,397
2020-10-15T00:00:00.000Z,0.2,1.8,0.3,0.3,0.5,0.227,415
2020-10-16T00:00:00.000Z,0.2,2.8,0.4,0.3,0.56,0.316,438
2020-10-17T00:00:00.000Z,0.3,2.93,0.73,0.5,1.1,0.456,437
2020-10-18T00:00:00.000Z,0.2,3.57,0.99,0.53,1.6,0.743,442
2020-10-19T00:00:00.000Z,0.2,4,0.7,0.4,1.1,0.592,439
2020-10-20T00:00:00.000Z,0.3,4.09,1.35,0.99,1.87,0.719,448
2020-10-21T00:00:00.000Z,0.4,5.7,1.57,1.07,2.23,0.89,430
2020-10-22T00:00:00.000Z,0.3,2.2,0.77,0.6,0.97,0.326,427
2020-10-23T00:00:00.000Z,0.3,3.8,1,0.65,1.4,0.583,424
2020-10-24T00:00:00.000Z,0.3,3.77,1,0.7,1.33,0.525,436
2020-10-25T00:00:00.000Z,0.3,2.63,0.7,0.5,1,0.393,479
2020-10-26T00:00:00.000Z,0.3,5,1.4,0.9,2,0.808,472
2020-10-27T00:00:00.000Z,0.3,2.29,0.5,0.4,0.73,0.324,450
2020-10-28T00:00:00.000Z,0.2,2.8,0.53,0.4,0.73,0.36,462
2020-10-29T00:00:00.000Z,0.2,2.63,0.4,0.3,0.6,0.31,466
2020-10-30T00:00:00.000Z,0.2,2.63,0.7,0.5,0.95,0.429,476
